"","shipID","work_time","start_time","end_time","date","moving_time","status","port","place1","place2","dist","turn","weight_lv","seven","day","pilotID","tug1","tug2","tug3","tug.cnt"
"11749","535346",40,2017-04-06 17:40:00,2017-04-06 10:20:00,2017-04-06 09:00:00,3.37894304273214,"3","2",NA,"1058",3847.2246252344,0,1,0,1,"77","321","322",NA,2
"11751","535346",10,2017-04-06 17:40:00,2017-04-06 09:50:00,2017-04-06 09:00:00,3.37894304273214,"3","2",NA,"1058",3847.2246252344,0,1,0,1,"77","321","322",NA,2
"11756","362697",10,2017-04-06 20:10:00,2017-04-06 12:20:00,2017-04-06 11:30:00,26.2584459028977,"3","1",NA,"1048",3989.3286668792,0,1,0,1,"86","321","322",NA,2
"11758","512443",0,2017-04-06 15:35:00,2017-04-06 07:35:00,2017-04-06 07:00:00,10.4175481705434,"3","2",NA,"1118",1822.00410034526,0,1,1,1,"98","151",NA,NA,1
"11759","388394",18,2017-04-06 16:47:00,2017-04-06 09:05:00,2017-04-06 07:30:00,33.6028931533477,"1","2",NA,"8804",0,-1,1,1,1,"83","165",NA,NA,1
"11763","527556",12,2017-04-06 19:18:00,2017-04-06 11:30:00,2017-04-06 10:30:00,3.33061709369396,"3","2",NA,"1101",4916.32423570064,0,6,0,1,"90","172","162","165",3
"11768","527408",59,2017-04-06 14:16:00,2017-04-06 07:15:00,2017-04-06 05:00:00,12.1809200302766,"1","2",NA,"1104",6038.10735735725,1,8,0,0,"103","172","171",NA,2
"11771","378798",8,2017-04-06 21:32:00,2017-04-06 13:40:00,2017-04-06 13:00:00,32.7187866187076,"3","1",NA,"1057",5710.04078145344,0,1,0,1,"101","112",NA,NA,1
"11772","422665",30,2017-04-06 21:50:00,2017-04-06 14:20:00,2017-04-06 13:00:00,1.06033910836668,"2","1","1032","1021",996.457174250297,0,1,0,1,"78","145",NA,NA,1
"11774","308684",14,2017-04-06 14:26:00,2017-04-06 06:40:00,2017-04-06 06:00:00,2.79504791356121,"3","1",NA,"4032",4454.61486217467,-1,1,0,1,"74","322",NA,NA,1
"11775","334588",2,2017-04-06 19:38:00,2017-04-06 11:40:00,2017-04-06 11:30:00,15.9769575743162,"3","1",NA,"4031",4619.12962920096,-1,1,0,1,"103","145",NA,NA,1
"11776","940321",60,2017-04-06 16:50:00,2017-04-06 09:50:00,2017-04-06 08:30:00,36.1239526658583,"2","2","1049","1102",8552.42225842909,0,1,0,1,"94","145",NA,NA,1
"11784","535915",61,2017-04-06 20:34:00,2017-04-06 13:35:00,2017-04-06 11:30:00,14.9654533275166,"1","2",NA,"1062",5201.0093992041,0,1,0,1,"73","165","151",NA,2
"11785","507598",52,2017-04-06 20:53:00,2017-04-06 13:45:00,2017-04-06 11:30:00,27.3038697386037,"1","2",NA,"1097",6521.57211451525,0,1,0,1,"82","172","162","163",3
"11787","535915",66,2017-04-06 20:34:00,2017-04-06 13:40:00,2017-04-06 11:30:00,14.9654533275166,"1","2",NA,"1062",5201.0093992041,0,1,0,1,"73","165","151",NA,2
"11790","317381",36,2017-04-06 15:29:00,2017-04-06 08:05:00,2017-04-06 06:00:00,15.8492359553492,"1","2",NA,"1074",5247.80073507149,0,1,0,1,"97","153","171",NA,2
"11799","382035",36,2017-04-06 18:04:00,2017-04-06 10:40:00,2017-04-06 09:00:00,28.3477321814255,"1","1",NA,"1005",4353.81728783218,0,8,0,1,"71","112","241",NA,2
"11800","440078",31,2017-04-06 18:09:00,2017-04-06 10:40:00,2017-04-06 09:30:00,28.3477321814255,"1","1",NA,"1058",7724.10915705979,0,1,0,1,"67","145",NA,NA,1
"11807","500631",23,2017-04-06 15:27:00,2017-04-06 07:50:00,2017-04-06 07:00:00,-0.00323974082073434,"1","1",NA,"1044",5116.35508881326,0,1,1,1,"61","143",NA,NA,1
"11825","535877",56,2017-04-07 23:34:00,2017-04-07 16:30:00,2017-04-07 14:00:00,14.7989260598835,"1","2",NA,"1097",6521.57211451525,0,8,0,1,"64","165","172","171",3
"11826","471038",24,2017-04-07 23:11:00,2017-04-07 15:35:00,2017-04-07 13:00:00,6,"1","2",NA,"1075",5128.17639050448,0,1,0,1,"77","155","171",NA,2
"11830","535788",55,2017-04-07 20:55:00,2017-04-07 13:50:00,2017-04-07 12:00:00,11.5168942746317,"3","2",NA,"1098",4931.55423793895,0,8,0,1,"102","172","171","162",3
"11831","319368",5,2017-04-07 21:45:00,2017-04-07 13:50:00,2017-04-07 13:00:00,18.1556758284557,"3","1",NA,"4061",6223.09688132476,-1,1,0,1,"78","151","165",NA,2
"11834","536016",47,2017-04-07 18:48:00,2017-04-07 11:35:00,2017-04-07 09:30:00,15.9848416298092,"1","2",NA,"1105",5845.06904046064,1,1,0,1,"92","162","163",NA,2
"11836","420913",42,2017-04-07 17:43:00,2017-04-07 10:25:00,2017-04-07 07:30:00,27.3038697386037,"1","2",NA,"1096",6448.87723096209,1,1,1,1,"94","151","155",NA,2
"11839","491586",38,2017-04-07 16:17:00,2017-04-07 08:55:00,2017-04-07 07:00:00,15.3905663020498,"1","2",NA,"1099",6962.64219990802,0,1,1,1,"98","151",NA,NA,1
"11840","375047",32,2017-04-07 15:38:00,2017-04-07 08:10:00,2017-04-07 07:00:00,20.7508450202593,"1","1",NA,"1052",6595.63255160757,0,1,1,1,"103","143",NA,NA,1
"11849","344567",13,2017-04-07 20:27:00,2017-04-07 12:40:00,2017-04-07 12:00:00,-0.00323974082073434,"3","1",NA,"1055",5321.13113770984,0,1,0,1,"78","241",NA,NA,1
"11850","444154",5,2017-04-07 19:55:00,2017-04-07 12:00:00,2017-04-07 12:00:00,-0.00323974082073434,"3","1",NA,"1050",4363.75084212231,0,6,0,1,"免引水","241",NA,NA,1
"11851","302775",40,2017-04-07 19:00:00,2017-04-07 11:40:00,2017-04-07 10:00:00,48.0244089097137,"1","1",NA,"1031",6471.12962920096,0,1,0,1,"70","112","322",NA,2
"11853","529982",40,2017-04-07 16:30:00,2017-04-07 09:10:00,2017-04-07 07:00:00,3.94994753108137,"3","1",NA,"1051",4553.09416292005,0,1,1,1,"90","321","322",NA,2
"11854","367265",32,2017-04-07 16:08:00,2017-04-07 08:40:00,2017-04-07 07:00:00,28.3477321814255,"1","1",NA,"1008",4784.12003168753,0,1,1,1,"92","451",NA,NA,1
"11865","535788",85,2017-04-07 20:55:00,2017-04-07 14:20:00,2017-04-07 12:00:00,11.5168942746317,"3","2",NA,"1098",4931.55423793895,0,8,0,1,"102","172","171","162",3
"11866","535788",45,2017-04-07 20:55:00,2017-04-07 13:40:00,2017-04-07 12:00:00,11.5168942746317,"3","2",NA,"1098",4931.55423793895,0,8,0,1,"102","172","171","162",3
"11872","530093",2,2017-04-07 20:58:00,2017-04-07 13:00:00,2017-04-07 12:30:00,-0.00323974082073434,"3","2",NA,"1075",3276.17639050448,1,8,0,1,"98","155",NA,NA,1
"11873","507598",45,2017-04-07 22:35:00,2017-04-07 15:20:00,2017-04-07 13:30:00,8.79892605988351,"2","2","1097","1098",298.150898886568,0,1,0,1,"88","163","162","165",3
"11884","399167",36,2017-04-07 17:14:00,2017-04-07 09:50:00,2017-04-07 07:30:00,28.3477321814255,"1","1",NA,"4032",6306.61486217467,-1,1,1,1,"101","241",NA,NA,1
"11886","507598",45,2017-04-07 22:35:00,2017-04-07 15:20:00,2017-04-07 13:30:00,8.79892605988351,"2","2","1097","1098",298.150898886568,0,1,0,1,"88","163","162","165",3
"11889","319368",5,2017-04-07 21:45:00,2017-04-07 13:50:00,2017-04-07 13:00:00,18.1556758284557,"3","1",NA,"4061",6223.09688132476,-1,1,0,1,"78","151","165",NA,2
"11893","507598",45,2017-04-07 22:35:00,2017-04-07 15:20:00,2017-04-07 13:30:00,8.79892605988351,"2","2","1097","1098",298.150898886568,0,1,0,1,"88","163","162","165",3
"11895","471038",29,2017-04-07 23:11:00,2017-04-07 15:40:00,2017-04-07 13:00:00,6,"1","2",NA,"1075",5128.17639050448,0,1,0,1,"77","155","171",NA,2
"11900","535877",61,2017-04-07 23:34:00,2017-04-07 16:35:00,2017-04-07 14:00:00,14.7989260598835,"1","2",NA,"1097",6521.57211451525,0,8,0,1,"64","165","172","171",3
"11904","368717",67,2017-04-07 23:13:00,2017-04-07 16:20:00,2017-04-07 14:30:00,31.3813206094172,"1","1",NA,"1029",6941.92789464936,0,1,0,1,"83","101","143",NA,2
"11919","315974",42,2017-04-07 11:18:00,2017-04-07 04:00:00,2017-04-07 03:00:00,37.1883817776764,"1","1",NA,"1119",10006.7398957256,0,6,0,0,"78","172",NA,NA,1
"11924","359068",57,2017-04-07 15:28:00,2017-04-07 08:25:00,2017-04-07 06:30:00,6,"1","2",NA,"1103",8600.58982624778,0,1,0,1,"70","104","162",NA,2
"11926","359068",47,2017-04-07 15:28:00,2017-04-07 08:15:00,2017-04-07 06:30:00,6,"1","2",NA,"1103",8600.58982624778,0,1,0,1,"70","104","162",NA,2
"11927","528471",35,2017-04-07 16:45:00,2017-04-07 09:20:00,2017-04-07 07:00:00,21.6856828751414,"1","2",NA,"1072",4692.22946222898,0,1,1,1,"64","172","162",NA,2
"11928","528471",35,2017-04-07 16:45:00,2017-04-07 09:20:00,2017-04-07 07:00:00,21.6856828751414,"1","2",NA,"1072",4692.22946222898,0,1,1,1,"64","172","162",NA,2
"11932","535877",46,2017-04-07 23:34:00,2017-04-07 16:20:00,2017-04-07 14:00:00,14.7989260598835,"1","2",NA,"1097",6521.57211451525,0,8,0,1,"64","165","172","171",3
"11934","368717",67,2017-04-07 23:13:00,2017-04-07 16:20:00,2017-04-07 14:30:00,31.3813206094172,"1","1",NA,"1029",6941.92789464936,0,1,0,1,"83","101","143",NA,2
"11937","420913",42,2017-04-07 17:43:00,2017-04-07 10:25:00,2017-04-07 07:30:00,27.3038697386037,"1","2",NA,"1096",6448.87723096209,1,1,1,1,"94","151","155",NA,2
"11939","440078",10,2017-04-07 09:20:00,2017-04-07 01:30:00,2017-04-07 00:30:00,9.51404653642189,"3","1",NA,"1058",5872.10915705979,0,1,0,0,"101","145",NA,NA,1
"11940","526851",38,2017-04-07 15:22:00,2017-04-07 08:00:00,2017-04-07 06:30:00,6,"1","1",NA,"1033",6146.29259676066,0,1,0,1,"77","241",NA,NA,1
"11941","984736",25,2017-04-07 15:25:00,2017-04-07 07:50:00,2017-04-07 07:00:00,20.9647828159858,"1","1",NA,"1040",4888.14860473248,0,6,1,1,"83","322",NA,NA,1
"11948","989681",26,2017-04-07 15:34:00,2017-04-07 08:00:00,2017-04-07 07:00:00,20.4317976096372,"1","1",NA,"1007",4640.07694046868,0,8,1,1,"86","321",NA,NA,1
"11950","529982",40,2017-04-07 16:30:00,2017-04-07 09:10:00,2017-04-07 07:00:00,3.94994753108137,"3","1",NA,"1051",4553.09416292005,0,1,1,1,"90","321","322",NA,2
"11954","302775",40,2017-04-07 19:00:00,2017-04-07 11:40:00,2017-04-07 10:00:00,48.0244089097137,"1","1",NA,"1031",6471.12962920096,0,1,0,1,"70","112","322",NA,2
"11955","536016",47,2017-04-07 18:48:00,2017-04-07 11:35:00,2017-04-07 09:30:00,15.9848416298092,"1","2",NA,"1105",5845.06904046064,1,1,0,1,"92","162","163",NA,2
"11956","374326",20,2017-04-07 20:00:00,2017-04-07 12:20:00,2017-04-07 11:30:00,48.0244089097137,"1","1",NA,"4022",6225.02181123719,-1,1,0,1,"103","112",NA,NA,1
"11960","390984",30,2017-04-08 22:00:00,2017-04-08 14:30:00,2017-04-08 13:30:00,-0.00323974082073434,"3","2",NA,"1101",4916.32423570064,1,1,0,1,"64","153","163",NA,2
"11973","322326",43,2017-04-08 20:17:00,2017-04-08 13:00:00,2017-04-08 11:30:00,28.3477321814255,"1","1",NA,"1050",6215.75084212231,0,8,0,1,"70","112",NA,NA,1
"11976","346519",6,2017-04-08 21:14:00,2017-04-08 13:20:00,2017-04-08 13:00:00,3.88474667749669,"3","1",NA,"1052",4743.63255160757,0,1,0,1,"101","145",NA,NA,1
"11982","989398",10,2017-04-08 14:05:00,2017-04-08 06:15:00,2017-04-08 06:00:00,1.80883946764316,"3","1",NA,"1061",6223.09688132476,0,1,0,1,"88","153","165",NA,2
"11985","526673",50,2017-04-08 11:50:00,2017-04-08 04:40:00,2017-04-08 03:00:00,6,"1","1",NA,"1058",7724.10915705979,0,1,0,0,"78","145",NA,NA,1
"11988","309109",40,2017-04-08 15:10:00,2017-04-08 07:50:00,2017-04-08 06:00:00,28.3477321814255,"1","1",NA,"1055",7173.13113770984,0,6,0,1,"90","112","145",NA,2
"11989","309109",40,2017-04-08 15:10:00,2017-04-08 07:50:00,2017-04-08 06:00:00,28.3477321814255,"1","1",NA,"1055",7173.13113770984,0,6,0,1,"90","112","145",NA,2
"11993","507377",44,2017-04-08 15:06:00,2017-04-08 07:50:00,2017-04-08 06:30:00,28.3477321814255,"1","1",NA,"1061",8075.09688132476,0,8,0,1,"83","151",NA,NA,1
"11996","346713",41,2017-04-08 21:59:00,2017-04-08 14:40:00,2017-04-08 13:30:00,28.2830665870421,"1","1",NA,"1052",6595.63255160757,0,1,0,1,"102","145",NA,NA,1
"12014","440841",48,2017-04-08 23:57:00,2017-04-08 16:45:00,2017-04-08 14:30:00,25.4658697062635,"1","2",NA,"1097",6521.57211451525,0,8,0,1,"71","171","163","162",3
"12016","535877",35,2017-04-08 23:25:00,2017-04-08 16:00:00,2017-04-08 14:00:00,6.61227894082982,"2","2","1097","1101",527.332983753264,0,8,0,1,"90","165","162",NA,2
"12017","989398",10,2017-04-08 14:05:00,2017-04-08 06:15:00,2017-04-08 06:00:00,1.80883946764316,"3","1",NA,"1061",6223.09688132476,0,1,0,1,"88","153","165",NA,2
"12027","512494",10,2017-04-08 14:50:00,2017-04-08 07:00:00,2017-04-08 06:30:00,1.45100094378097,"3","2",NA,"1078",3081.98778306777,0,1,0,1,"101","153",NA,NA,1
"12029","501166",37,2017-04-08 15:48:00,2017-04-08 08:25:00,2017-04-08 07:00:00,26.9727259017279,"1","2",NA,"1071",4435.01344926633,0,1,1,1,"64","104","165",NA,2
"12030","398136",46,2017-04-08 15:39:00,2017-04-08 08:25:00,2017-04-08 06:30:00,28.3477321814255,"1","2",NA,"1074",5247.80073507149,0,1,0,1,"92","162","163",NA,2
"12034","501166",42,2017-04-08 15:48:00,2017-04-08 08:30:00,2017-04-08 07:00:00,26.9727259017279,"1","2",NA,"1071",4435.01344926633,0,1,1,1,"64","104","165",NA,2
"12039","314706",63,2017-04-08 17:27:00,2017-04-08 10:30:00,2017-04-08 07:30:00,6,"1","2",NA,"1104",6038.10735735725,1,1,1,1,"98","163","162",NA,2
"12041","334871",42,2017-04-08 17:38:00,2017-04-08 10:20:00,2017-04-08 08:30:00,18.4611342133612,"1","1",NA,"1062",8293.25675090206,0,8,0,1,"78","151",NA,NA,1
"12042","323012",33,2017-04-08 15:52:00,2017-04-08 08:25:00,2017-04-08 07:00:00,36.9179768034557,"1","2",NA,"1094",6719.34244298094,0,8,1,1,"74","153",NA,NA,1
"12043","315974",5,2017-04-08 09:25:00,2017-04-08 01:30:00,2017-04-08 01:00:00,14.7367722347564,"3","1",NA,"1066",7315.34920925893,0,6,0,0,"103","163",NA,NA,1
"12048","359068",15,2017-04-08 22:00:00,2017-04-08 14:15:00,2017-04-08 13:30:00,12.8790432585863,"3","2",NA,"1103",6748.58982624778,0,1,0,1,"74","151","162",NA,2
"12049","390984",25,2017-04-08 22:00:00,2017-04-08 14:25:00,2017-04-08 13:30:00,-0.00323974082073434,"3","2",NA,"1101",4916.32423570064,1,1,0,1,"64","153","163",NA,2
"12051","535877",35,2017-04-08 23:25:00,2017-04-08 16:00:00,2017-04-08 14:00:00,6.61227894082982,"2","2","1097","1101",527.332983753264,0,8,0,1,"90","165","162",NA,2
"12059","440841",53,2017-04-08 23:57:00,2017-04-08 16:50:00,2017-04-08 14:30:00,25.4658697062635,"1","2",NA,"1097",6521.57211451525,0,8,0,1,"71","171","163","162",3
"12060","440841",48,2017-04-08 23:57:00,2017-04-08 16:45:00,2017-04-08 14:30:00,25.4658697062635,"1","2",NA,"1097",6521.57211451525,0,8,0,1,"71","171","163","162",3
"12062","359068",20,2017-04-08 22:00:00,2017-04-08 14:20:00,2017-04-08 13:30:00,12.8790432585863,"3","2",NA,"1103",6748.58982624778,0,1,0,1,"74","151","162",NA,2
"12063","314706",63,2017-04-08 17:27:00,2017-04-08 10:30:00,2017-04-08 07:30:00,6,"1","2",NA,"1104",6038.10735735725,1,1,1,1,"98","163","162",NA,2
"12064","367893",75,2017-04-08 16:10:00,2017-04-08 09:25:00,2017-04-08 07:00:00,14.9654533275166,"1","2",NA,"4061",5366.05099581148,-1,6,1,1,"102","171","172",NA,2
"12065","367893",75,2017-04-08 16:10:00,2017-04-08 09:25:00,2017-04-08 07:00:00,14.9654533275166,"1","2",NA,"4061",5366.05099581148,-1,6,1,1,"102","171","172",NA,2
"12068","398136",46,2017-04-08 15:39:00,2017-04-08 08:25:00,2017-04-08 06:30:00,28.3477321814255,"1","2",NA,"1074",5247.80073507149,0,1,0,1,"92","162","163",NA,2
"12069","527408",10,2017-04-08 15:55:00,2017-04-08 08:05:00,2017-04-08 07:00:00,-0.00323974082073434,"3","2",NA,"1104",4186.10735735725,1,8,1,1,"88","171","172",NA,2
"12070","527408",10,2017-04-08 15:55:00,2017-04-08 08:05:00,2017-04-08 07:00:00,-0.00323974082073434,"3","2",NA,"1104",4186.10735735725,1,8,1,1,"88","171","172",NA,2
"12071","382159",5,2017-04-08 14:50:00,2017-04-08 06:55:00,2017-04-08 06:30:00,14.4658194784017,"3","2",NA,"1078",3081.98778306777,0,1,0,1,"98","163",NA,NA,1
"12086","501069",47,2017-04-09 22:58:00,2017-04-09 15:45:00,2017-04-09 14:00:00,6,"1","2",NA,"1097",6521.57211451525,0,1,0,1,"82","162",NA,NA,1
"12087","530921",52,2017-04-09 22:43:00,2017-04-09 15:35:00,2017-04-09 13:00:00,28.3477321814255,"1","2",NA,"1098",6783.55423793895,0,1,0,1,"101","171","172","163",3
"12089","500496",37,2017-04-09 22:08:00,2017-04-09 14:45:00,2017-04-09 13:00:00,28.3477321814255,"1","2",NA,"1065",4750.55479856604,0,1,0,1,"73","162",NA,NA,1
"12090","368474",45,2017-04-09 20:25:00,2017-04-09 13:10:00,2017-04-09 12:00:00,4.48490941920756,"3","2",NA,"1054",4467.09743934539,0,6,0,1,"96","321","101",NA,2
"12091","440841",27,2017-04-09 20:43:00,2017-04-09 13:10:00,2017-04-09 12:00:00,-0.00323974082073434,"3","2",NA,"1097",4669.57211451525,0,8,0,1,"102","172","163","165",3
"12092","440841",27,2017-04-09 20:43:00,2017-04-09 13:10:00,2017-04-09 12:00:00,-0.00323974082073434,"3","2",NA,"1097",4669.57211451525,0,8,0,1,"102","172","163","165",3
"12103","420913",15,2017-04-09 20:00:00,2017-04-09 12:15:00,2017-04-09 11:30:00,10.4413858238091,"3","2",NA,"1096",4596.87723096209,1,1,0,1,"90","155",NA,NA,1
"12106","535915",10,2017-04-09 22:35:00,2017-04-09 14:45:00,2017-04-09 14:00:00,3.4662641516225,"3","2",NA,"1103",6748.58982624778,0,1,0,1,"90","153","163",NA,2
"12109","307726",70,2017-04-09 09:00:00,2017-04-09 02:10:00,2017-04-09 01:00:00,17.8813601889849,"2","2","1034","1102",8849.83526032473,0,8,0,0,"77","145",NA,NA,1
"12112","324655",41,2017-04-09 18:49:00,2017-04-09 11:30:00,2017-04-09 10:00:00,35.4307823929674,"1","1",NA,"1062",8293.25675090206,0,6,0,1,"101","151",NA,NA,1
"12113","334871",10,2017-04-09 18:00:00,2017-04-09 10:10:00,2017-04-09 09:30:00,18.138674517292,"3","1",NA,"1062",6441.25675090205,0,8,0,1,"78","155",NA,NA,1
"12115","367265",20,2017-04-09 23:00:00,2017-04-09 15:20:00,2017-04-09 14:30:00,-0.00323974082073434,"3","1",NA,"1008",2932.12003168753,0,1,0,1,"56","145",NA,NA,1
"12116","701297",20,2017-04-09 23:50:00,2017-04-09 16:10:00,2017-04-09 14:30:00,28.3477321814255,"1","1",NA,"8745",0,-1,1,0,1,"83","145",NA,NA,1
"12118","375632",26,2017-04-09 15:54:00,2017-04-09 08:20:00,2017-04-09 07:00:00,6,"1","1",NA,"1032",6306.61486217467,0,8,1,1,"56","112",NA,NA,1
"12119","536016",15,2017-04-09 12:45:00,2017-04-09 05:00:00,2017-04-09 04:00:00,1.5756714240393,"3","2",NA,"1105",3993.06904046064,1,1,0,0,"88","165","163",NA,2
"12122","364401",39,2017-04-09 12:21:00,2017-04-09 05:00:00,2017-04-09 03:30:00,35.4307823929674,"1","1",NA,"1060",7964.37475601805,0,1,0,0,"73","153",NA,NA,1
"12123","531375",22,2017-04-09 15:48:00,2017-04-09 08:10:00,2017-04-09 07:00:00,28.3477321814255,"1","1",NA,"1042",4771.73486557041,0,1,1,1,"90","145",NA,NA,1
"12127","363219",47,2017-04-09 13:38:00,2017-04-09 06:25:00,2017-04-09 04:30:00,17.1774827863328,"1","2",NA,"1105",5845.06904046064,1,1,0,0,"72","163","153",NA,2
"12128","980501",64,2017-04-09 14:51:00,2017-04-09 07:55:00,2017-04-09 05:00:00,6,"1","2",NA,"1104",6038.10735735725,1,1,0,0,"83","163","162",NA,2
"12129","980501",59,2017-04-09 14:51:00,2017-04-09 07:50:00,2017-04-09 05:00:00,6,"1","2",NA,"1104",6038.10735735725,1,1,0,0,"83","163","162",NA,2
"12131","507598",45,2017-04-09 16:15:00,2017-04-09 09:00:00,2017-04-09 07:30:00,1.76816710890419,"3","2",NA,"1098",4931.55423793895,0,1,1,1,"87","165","162","163",3
"12136","368474",25,2017-04-09 20:25:00,2017-04-09 12:50:00,2017-04-09 12:00:00,4.48490941920756,"3","2",NA,"1054",4467.09743934539,0,6,0,1,"96","321","101",NA,2
"12138","507598",45,2017-04-09 16:15:00,2017-04-09 09:00:00,2017-04-09 07:30:00,1.76816710890419,"3","2",NA,"1098",4931.55423793895,0,1,1,1,"87","165","162","163",3
"12147","440841",27,2017-04-09 20:43:00,2017-04-09 13:10:00,2017-04-09 12:00:00,-0.00323974082073434,"3","2",NA,"1097",4669.57211451525,0,8,0,1,"102","172","163","165",3
"12148","323012",72,2017-04-09 21:30:00,2017-04-09 14:42:00,2017-04-09 13:00:00,17.475246111864,"2","2","1094","1044",9247.62245853088,1,8,0,1,"77","155",NA,NA,1
"12149","448400",42,2017-04-09 20:33:00,2017-04-09 13:15:00,2017-04-09 12:00:00,12.1408619300148,"1","2",NA,"1096",6448.87723096209,0,8,0,1,"56","151",NA,NA,1
"12150","362395",33,2017-04-09 22:24:00,2017-04-09 14:57:00,2017-04-09 13:00:00,6,"1","2",NA,"1066",4619.33659376013,0,8,0,1,"92","151",NA,NA,1
"12151","535915",25,2017-04-09 22:35:00,2017-04-09 15:00:00,2017-04-09 14:00:00,3.4662641516225,"3","2",NA,"1103",6748.58982624778,0,1,0,1,"90","153","163",NA,2
"12154","375306",26,2017-04-09 21:44:00,2017-04-09 14:10:00,2017-04-09 13:00:00,27.5753005990025,"1","1",NA,"1048",5841.3286668792,0,6,0,1,"98","241","321",NA,2
"12155","375306",26,2017-04-09 21:44:00,2017-04-09 14:10:00,2017-04-09 13:00:00,27.5753005990025,"1","1",NA,"1048",5841.3286668792,0,6,0,1,"98","241","321",NA,2
"12157","530921",57,2017-04-09 22:43:00,2017-04-09 15:40:00,2017-04-09 13:00:00,28.3477321814255,"1","2",NA,"1098",6783.55423793895,0,1,0,1,"101","171","172","163",3
"12159","530921",57,2017-04-09 22:43:00,2017-04-09 15:40:00,2017-04-09 13:00:00,28.3477321814255,"1","2",NA,"1098",6783.55423793895,0,1,0,1,"101","171","172","163",3
"12161","940321",29,2017-04-09 23:41:00,2017-04-09 16:10:00,2017-04-09 14:30:00,16.6139623882435,"1","2",NA,"1103",8600.58982624778,0,1,0,1,"94","151",NA,NA,1
"12174","507598",40,2017-04-09 16:15:00,2017-04-09 08:55:00,2017-04-09 07:30:00,1.76816710890419,"3","2",NA,"1098",4931.55423793895,0,1,1,1,"87","165","162","163",3
"12180","363219",42,2017-04-09 13:38:00,2017-04-09 06:20:00,2017-04-09 04:30:00,17.1774827863328,"1","2",NA,"1105",5845.06904046064,1,1,0,0,"72","163","153",NA,2
"12183","536016",15,2017-04-09 12:45:00,2017-04-09 05:00:00,2017-04-09 04:00:00,1.5756714240393,"3","2",NA,"1105",3993.06904046064,1,1,0,0,"88","165","163",NA,2
"12195","364789",30,2017-04-10 16:20:00,2017-04-10 08:50:00,2017-04-10 07:30:00,24.4990522077325,"1","1",NA,"8002",0,-1,1,1,1,"70","245",NA,NA,1
"12196","409731",22,2017-04-10 15:08:00,2017-04-10 07:30:00,2017-04-10 07:00:00,19.9123950219028,"1","1",NA,"1007",4640.07694046868,0,6,1,1,"56","321",NA,NA,1
"12197","536059",64,2017-04-10 21:36:00,2017-04-10 14:40:00,2017-04-10 12:30:00,26.2024122992168,"1","2",NA,"1105",5845.06904046064,1,6,0,1,"102","163","165",NA,2
"12200","505404",46,2017-04-10 20:54:00,2017-04-10 13:40:00,2017-04-10 12:00:00,26.868002432728,"1","1",NA,"4052",6595.63255160757,-1,1,0,1,"81","145",NA,NA,1
"12201","702501",23,2017-04-10 17:27:00,2017-04-10 09:50:00,2017-04-10 08:30:00,35.4307823929674,"1","1",NA,"1009",4928.65817151736,0,8,0,1,"102","451",NA,NA,1
"12204","536121",10,2017-04-10 23:00:00,2017-04-10 15:10:00,2017-04-10 15:00:00,6.51544918750396,"3","1",NA,"4032",4454.61486217467,-1,1,0,1,"91","145",NA,NA,1
"12207","346713",10,2017-04-10 23:30:00,2017-04-10 15:40:00,2017-04-10 15:30:00,14.4658194784017,"3","1",NA,"1052",4743.63255160757,0,1,0,1,"56","145",NA,NA,1
"12208","363219",10,2017-04-10 20:30:00,2017-04-10 12:40:00,2017-04-10 12:00:00,19.1404851052907,"3","2",NA,"1105",3993.06904046064,0,1,0,1,"67","162","151",NA,2
"12212","535877",50,2017-04-10 23:45:00,2017-04-10 16:35:00,2017-04-10 14:30:00,17.6628133967767,"3","2",NA,"1101",4916.32423570064,0,8,0,1,"100","163","162","171",3
"12213","511757",25,2017-04-10 14:35:00,2017-04-10 07:00:00,2017-04-10 06:30:00,21.6254764754301,"3","1",NA,"1058",5872.10915705979,0,1,0,1,"96","321","322",NA,2
"12215","536008",54,2017-04-10 12:46:00,2017-04-10 05:40:00,2017-04-10 03:30:00,6,"1","2",NA,"1122",4267.36237097407,0,1,0,0,"77","165","322",NA,2
"12216","511757",15,2017-04-10 14:35:00,2017-04-10 06:50:00,2017-04-10 06:30:00,21.6254764754301,"3","1",NA,"1058",5872.10915705979,0,1,0,1,"96","321","322",NA,2
"12217","315494",36,2017-04-10 15:04:00,2017-04-10 07:40:00,2017-04-10 07:00:00,32.4192437226531,"1","1",NA,"1051",6405.09416292005,0,1,1,1,"61","143",NA,NA,1
"12218","364401",14,2017-04-10 16:26:00,2017-04-10 08:40:00,2017-04-10 08:00:00,21.9386060853391,"3","1",NA,"1056",5515.24978716397,0,1,0,1,"91","143",NA,NA,1
"12226","307971",44,2017-04-10 15:56:00,2017-04-10 08:40:00,2017-04-10 07:00:00,24.4990522077325,"1","1",NA,"1055",7173.13113770984,0,1,1,1,"98","241",NA,NA,1
"12230","911755",28,2017-04-10 18:12:00,2017-04-10 10:40:00,2017-04-10 09:00:00,37.002574583602,"1","1",NA,"1045",5293.82289119184,1,8,0,1,"77","112",NA,NA,1
"12232","330787",45,2017-04-10 16:55:00,2017-04-10 09:40:00,2017-04-10 08:00:00,37.5054065992483,"1","1",NA,"1033",6146.29259676066,0,8,0,1,"81","241",NA,NA,1
